index,propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,locationId,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,favourite,newProperty,multimedia,contactInfo,parkingSpace,priceByArea,features,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,labels,topHighlight,superTopHighlight,topNewDevelopment,urgentVisualHighlight,visualHighlight,preferenceHighlight,floor,hasLift,highlight,priceDropValue,dropDate,priceDropPercentage,highlightComment,newDevelopmentFinished,distance,geometry
2,99598547,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/7d/35/0d/1062674497.jpg,DC241,59,2500000.0,duplex,sale,175.0,True,2,3,subdistrict Diagonal Mar i el Front Marítim del Poblenou,Barcelona,Barcelona,Sant Martí,es,Diagonal Mar i el Front Marítim del Poblenou,0-EU-ES-08-13-001-019-10-009,41.4089035,2.2149346,False,https://www.idealista.com/inmueble/99598547/,"DCANO Real Estate Agency shows you this spectacular renovated duplex penthouse with sea views in Illa del Mar, one of the most exclusive residential complexes in Barcelona.  This unique and exclusive residential area has parking, 24 hour security, concierge service and excellent communal areas with saltwater pool, gardens, gym, sauna, children's area, paddle, tennis and ping pong space. This modern and elegant duplex penthouse enjoys a panoramic view of the city and the Mediterranean Sea from its 41 m² terrace that surrounds the entire house. Its magnificent perimeter terrace has a private swimming pool. The house was completely renovated, commissioning the conversion project from 3 to 2 bedrooms and the interior design and furnishings to Collett-Zarzycki. The original 3-bedroom layout is easily recoverable. The house is distributed on two floors. In the day area we access to a magnificent and bright living room with double height with direct access to the terrace.  The kitchen is fully equipped and also has direct access to the terrace. On the access level we also find a stylish guest toilet and a double bedroom with bathroom. On the upper level, the open distributor is ideal for a reading area or office with privileged views. A fabulous suite bedroom with dressing room and bathroom. This exclusive home has top quality finishes. The house has air conditioning and heating, and has an armored door.  The price includes a parking space in the same building and a large storage room. Diagonal Mar is one of the youngest areas of Barcelona with all the services nearby such as the Diagonal Mar shopping center. A few minutes walk away we will enjoy the beaches of Barcelona, parks, museums, fairgrounds FGC Forum, and the marina Marina Port Forum. This exclusive and private residential area has excellent communication with public transport (metro, bus and streetcar) and direct access to the Ronda Litoral. A few minutes away we have the Poble Nou area with schools, medical centers and a wide range of restaurants and entertainment.",False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/7d/35/0d/1062674497.jpg', 'tag': 'terrace'}]}","{'commercialName': 'DCANO Real Estate', 'phone1': {'phoneNumber': '936172151', 'formattedPhone': '936 17 21 51', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936172151', 'nationalNumber': True}, 'contactName': 'Dcano Real Estate', 'userType': 'professional', 'contactMethod': 'all', 'micrositeShortName': 'dcano-real-estate'}","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",14286.0,"{'hasSwimmingPool': True, 'hasTerrace': True, 'hasAirConditioning': True, 'hasBoxRoom': False, 'hasGarden': True}","{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Diagonal Mar i el Front Marítim del Poblenou, Barcelona', 'title': 'Duplex'}",True,False,False,False,"[{'name': 'seaViews', 'text': 'Sea views'}]",False,False,False,False,True,False,21,True,{'groupDescription': 'Featured'},,,,,,,POINT (2.2149346 41.4089035)
3,91965832,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/94/c8/57/827580916.jpg,VPV06,30,2500000.0,chalet,sale,280.0,False,3,3,subdistrict Les Tres Torres,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Les Tres Torres,0-EU-ES-08-13-001-019-05-004,41.3970757,2.1344179,False,https://www.idealista.com/inmueble/91965832/,"The current Tres Torres neighborhood, a neighborhood that is the result of the union of three small territories: the outskirts of old Sarrià, the Nena Cases estate and the Can Ràbia suburb The three sectors began to urbanize between the late nineteenth and early twentieth centuries. Among the large houses that were populating it, the Three imposing Towers that would end up baptizing the new residential area stood out above all. We present one of them. Therefore it is a listed house. It has an exquisite reform, preserving original details and structures, such as the Catalan volta, a traditional construction technique of the time. The property has about 265m2 built, currently it consists of two rooms en suite, (previously three). Two entrances, main and service. The house has three floors, which are distributed as follows: First floor: Hall below we find a spacious living room with large windows, which allow natural light to enter all rooms, a courtesy toilet and access to the kitchen. From the kitchen we go out to the patio and / or garage and to the second service and water area. Second floor; Two suites with dressing rooms, both with balconies facing the street. And a multipurpose room, currently a cinema room - study, with the possibility of becoming one or two bedrooms. Third floor: a large roof terrace with magnificent views. It should be noted its perfect location, a stone's throw from the Turo Parc surrounded by shops, international schools and access to the Ronda del Mig.",True,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/94/c8/57/827580916.jpg', 'tag': 'facade'}]}","{'commercialName': 'Victoria Properties Bcn', 'phone1': {'phoneNumber': '936173115', 'formattedPhone': '936 17 31 15', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936173115', 'nationalNumber': True}, 'contactName': 'Victoria Properties Bcn', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/c7/e8/b3/victoria-properties-bcn.gif', 'contactMethod': 'all', 'micrositeShortName': 'victoria-properties-bcn'}","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8929.0,"{'hasTerrace': True, 'hasAirConditioning': True, 'hasBoxRoom': True}","{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Les Tres Torres, Barcelona', 'title': 'Terraced house'}",False,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,,,,,,,,,,POINT (2.1344179 41.3970757)
4,95924527,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/50/67/14/931915102.jpg,Cavallers,25,2500000.0,flat,sale,240.0,True,4,5,Calle dels Cavallers,Barcelona,Barcelona,Les Corts,es,Pedralbes,0-EU-ES-08-13-001-019-04-003,41.3913352,2.111441,False,https://www.idealista.com/inmueble/95924527/,"This one-story, four-bedroom, 240 m2 apartment is located in the heart of Pedralbes, in the most prestigious area of Barcelona. There are parks, restaurants, educational institutions near the residential complex. The house is located just 10 minutes from the city center. Living in this area of Barcelona, you can enjoy a premium service in all nearby establishments, surround yourself with people of your level, and rest from the tourist noise of the city center. The apartment is equipped with top quality appliances, a smart home system, a staff room with separate bedroom, bathroom and entrance door. Large panoramic windows in the hall overlook a quiet street. The hall of this apartment deserves special attention. This is the largest room on this property and can be divided into several different zones. Details such as a wine fridge, a large storage area, many spacious closets, a bathroom in each of the 3 bedrooms help to emphasize the functionality of this apartment. The price includes 3 parking spaces and a storage room. The transaction is accompanied by the real estate agency Huskys Group Barcelona Husky's Group - New construction apartment promotions in Barcelona (huskysgroup. com). We speak Russian, Spanish and English.",False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/50/67/14/931915102.jpg', 'tag': 'views'}]}","{'commercialName': ""Husky's Group"", 'phone1': {'phoneNumber': '936176339', 'formattedPhone': '936 17 63 39', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936176339', 'nationalNumber': True}, 'contactName': 'Evgenii', 'userType': 'professional', 'contactMethod': 'all', 'micrositeShortName': 'huskys-group'}","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",10417.0,"{'hasTerrace': True, 'hasAirConditioning': True, 'hasBoxRoom': True}",{'typology': 'flat'},"{'subtitle': 'Pedralbes, Barcelona', 'title': 'Flat in Calle dels Cavallers'}",False,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,1,True,,,,,,,,POINT (2.111441 41.3913352)
5,91319360,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/ed/23/97/811856715.jpg,VPV15,19,2500000.0,flat,sale,300.0,True,2,2,Passatge Sert,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,0-EU-ES-08-13-001-019-01-002,41.3874719,2.1754858,False,https://www.idealista.com/inmueble/91319360/,"In the Santa Caterina neighborhood in the heart of Barcelona we find this industrial design jewel, located in a building that was built in 1867 to be a textile factory. It has been fully rehabilitated by a famous interior designer in the style of an open-concept New York home. Accessible from a pedestrian walkway that connects the Eixample and Borne neighborhoods, which in recent years have become modern and multicultural. Can you imagine discovering a design loft in this emblematic place? This incredible loft combines design with originality, preserves the original structure, with high Catalan vaulted ceilings and iron beams that recall its industrial past, the property has a porter service and restricted access at night and on weekends. week. It has an area of 300 square meters, distributed in an L-shape, it has two spacious en suite rooms with two bathrooms, equipped with large closets, one of them with an Asian-style bathroom with a large bathtub and seating area. From the hall we access a lounge area with divided study space of a fascinating chill out space with fireplace, a dining room and a large kitchen with industrial design steel furniture, parquet floors and polished cement, underfloor heating, heating and air duct conditioning. It has large windows that open to the outside, giving it great luminosity. There is the possibility of acquiring a 40m2 roof terrace for private use.",True,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/ed/23/97/811856715.jpg', 'tag': 'livingRoom'}]}","{'commercialName': 'Victoria Properties Bcn', 'phone1': {'phoneNumber': '936173115', 'formattedPhone': '936 17 31 15', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936173115', 'nationalNumber': True}, 'contactName': 'Victoria Properties Bcn', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/c7/e8/b3/victoria-properties-bcn.gif', 'contactMethod': 'all', 'micrositeShortName': 'victoria-properties-bcn'}",,8333.0,"{'hasTerrace': True, 'hasAirConditioning': True}",{'typology': 'flat'},"{'subtitle': 'Sant Pere - Santa Caterina i la Ribera, Barcelona', 'title': 'Flat in Passatge Sert'}",False,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,4,True,,,,,,,,POINT (2.1754858 41.3874719)
6,101230941,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/99/b4/3f/215681995.jpg,LOVE LOFT SERT,18,2500000.0,flat,sale,300.0,True,2,2,Passatge Sert no number,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,0-EU-ES-08-13-001-019-01-002,41.3889778,2.177012,True,https://www.idealista.com/inmueble/101230941/,"Spectacular designer 2 bedroom furnished loft fot Sale in Eixample Barcelona. Covering 300m2 distributed in L form, this apartment combines elements of modern design with all the furnishings and appliances you need from a comfortable living space with open spaces and semi - open space making this an ideal property to live. Beautiful chill out living room with fireplace and dining area and kitchen and lounge area with another small studio space. It also has a small 20m2 terrace which gets sun in the morning until the evening. It has two large en suite bedroom, each with large closets and its own bathroom, one very spacious with seating area. High ceilings with the original structure preserved (Catalan vault and iron beams ) which give a true New Yorker style loft. The property has solid wooden flooring, natural gas heating, air conditioning. There is plenty of natural light, as well as interior illuminations that can be configured to suit your needs. The open dining/living room is divided into different areas - a fully equipped kitchen, living room, dining area, and a lounge area equipped with a TV and video. High-quality hardwood oak and marble have been used throughout, and the addition of artwork and high-end furnishings brings the space together in perfect union. This distinctive furnished loft in Barcelona is located in a desirable part of town, in a building that is just 200m from Urquinaona Square. There are numerous tourist sights, restaurants, shops and bars on the doorstep, and with the nearby Urquinaona metro station, you can enjoy instant connectivity throughout the rest of the city as well. Ideally located, just at the point of convergence of the law Eixample and Born area, you can enjoy both the proximity to Plaza Catalunya and the lovely Borne neighbourhood and Ciutadella Park. The loft is fully furnished with high quality design furniture. This flat is also available for sale: 2 500 000€.",False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/99/b4/3f/215681995.jpg', 'tag': 'unknown'}]}","{'commercialName': 'ChicRoom Properties', 'phone1': {'phoneNumber': '936179884', 'formattedPhone': '936 17 98 84', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936179884', 'nationalNumber': True}, 'contactName': 'Radka', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/a7/c7/b0/chic-room-properties.gif', 'contactMethod': 'all', 'micrositeShortName': 'chic-room-properties'}",,8333.0,{'hasAirConditioning': True},{'typology': 'flat'},"{'subtitle': 'Sant Pere - Santa Caterina i la Ribera, Barcelona', 'title': 'Flat in Passatge Sert no number'}",False,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,4,True,,,,,,,,POINT (2.177012 41.3889778)
7,88431685,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/33/04/c7/1087738890.jpg,VL079,16,2500000.0,duplex,sale,176.0,True,3,3,subdistrict Diagonal Mar i el Front Marítim del Poblenou,Barcelona,Barcelona,Sant Martí,es,Diagonal Mar i el Front Marítim del Poblenou,0-EU-ES-08-13-001-019-10-009,41.4081683,2.2168738,False,https://www.idealista.com/inmueble/88431685/,"The house is 153m plus a 70m terrace with a private jacuzzi, spectacular views of the sea, seeing the city from above and the sea enjoying the private jacuzzi is undoubtedly an exclusive experience, the main floor consists of a courtesy toilet, living room Open-plan and bright double-height dining room through which you access the terrace that surrounds the apartment with a swimming pool, a double room with an en-suite bathroom, a toilet, an equipped kitchen with an entrance from the dining room. The upper floor consists of two exterior double rooms, a bathroom with a shower, a laundry room. The apartment is delivered furnished, heating and air conditioning, the price includes a parking space and storage room in the same building. Community area with swimming pool, garden, gym, paddle tennis courts, 24 hour security. The PVP does not include ITP, notary, or registration expenses. The final price of the house does not include commissions for the buyer.",False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/33/04/c7/1087738890.jpg', 'tag': 'terrace'}]}","{'commercialName': 'Nova urbe', 'phone1': {'phoneNumber': '936170783', 'formattedPhone': '936 17 07 83', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936170783', 'nationalNumber': True}, 'contactName': 'Novaurbe', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/75/f7/cc/nova-urbe.gif', 'contactMethod': 'all', 'micrositeShortName': 'nova-urbe'}","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",14205.0,"{'hasSwimmingPool': True, 'hasTerrace': True, 'hasAirConditioning': True, 'hasBoxRoom': True, 'hasGarden': False}","{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Diagonal Mar i el Front Marítim del Poblenou, Barcelona', 'title': 'Duplex'}",False,False,False,False,"[{'name': 'seaViewsType', 'text': 'Sea views'}]",False,False,False,False,False,False,21,True,,,,,,,,POINT (2.2168738 41.4081683)
8,37510863,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/9d/bf/78/744258331.jpg,BCN10086V,20,2500000.0,flat,sale,450.0,True,2,2,subdistrict Sant Pere - Santa Caterina i la Ribera,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,0-EU-ES-08-13-001-019-01-002,41.3885207,2.1790235,False,https://www.idealista.com/inmueble/37510863/,"Strolling through the Born district, we discover the magic of ancient Barcelona, and the neighborhoods that grew outside the walls. In a very quiet area but within the same district of the Born, we find this wonderful loft, renovated with a style that transports us to luxury and comfort, the architect has been able to take advantage of all the natural light that receives the property and has created magical environments. In a building totally rehabilitated and emblematic of the neighborhood this property is without a doubt among the best of ciutat vella. When entering this exceptional space the luxury and details taken care of to the maximum assault us. IPE floorboards with radiant heating, invite us to take off our shoes in winter and enjoy contact with natural wood. The space for the kitchen has professional elements in stainless steel, a detail that give this loft a unique character. The water areas of the property are illuminated with natural light and topped with constructive details of work. The distribution of the rooms makes the total privacy, a fireplace in the center of the living room will be the perfect excuse to enjoy that spacious space in winter, and for romantic awakenings we have a private terrace that is accessed from the bedroom principal. Dreams are to fulfill them, a unique property, without a doubt!",True,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/9d/bf/78/744258331.jpg', 'tag': 'livingRoom'}]}","{'commercialName': 'Monika Rüsch Real Estate', 'phone1': {'phoneNumber': '936173815', 'formattedPhone': '936 17 38 15', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936173815', 'nationalNumber': True}, 'contactName': 'Monika Rüsch Real Estate', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/a8/18/99/monika-rusch-real-estate.gif', 'contactMethod': 'all', 'micrositeShortName': 'monika-rusch-real-estate'}",,5556.0,"{'hasSwimmingPool': False, 'hasTerrace': False, 'hasAirConditioning': True, 'hasBoxRoom': False}",{'typology': 'flat'},"{'subtitle': 'Sant Pere - Santa Caterina i la Ribera, Barcelona', 'title': 'Flat'}",False,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,,True,,,,,,,,POINT (2.1790235 41.3885207)
9,100858940,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/91/49/fb/1101315700.jpg,,10,2500000.0,flat,sale,290.0,True,2,2,subdistrict Sant Pere - Santa Caterina i la Ribera,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,0-EU-ES-08-13-001-019-01-002,41.3895214,2.1753069,False,https://www.idealista.com/inmueble/100858940/,"Fantastic fully furnished loft, very well located in the center of Barcelona, a few steps from the Palau de la Musica, Vía Laietana, Plaza Catalunya... It has 290mts2 that are distributed in a spacious designer dining room with a modern kitchen open to the dining room equipped with high-end appliances, a second room with a study area. In the night area it has two master suites, one with a living room and both with bathrooms and fitted wardrobes. The apartment has access to a sunny terrace. Apartment with air conditioning and heating. It has very high ceilings maintaining the Catalan vault, iron beams and brick walls.",False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/91/49/fb/1101315700.jpg', 'tag': 'livingRoom'}]}","{'commercialName': 'Niu Capital', 'phone1': {'phoneNumber': '936176036', 'formattedPhone': '936 17 60 36', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936176036', 'nationalNumber': True}, 'contactName': 'Niu', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/53/52/d0/niu-capital.gif', 'contactMethod': 'all', 'micrositeShortName': 'niu-capital'}",,8621.0,"{'hasTerrace': True, 'hasAirConditioning': True}",{'typology': 'flat'},"{'subtitle': 'Sant Pere - Santa Caterina i la Ribera, Barcelona', 'title': 'Flat'}",False,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,4,True,,,,,,,,POINT (2.1753069 41.3895214)
10,101149171,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/ab/55/ee/1111828766.jpg,TWB68,58,2500000.0,penthouse,sale,293.0,True,2,2,subdistrict Sant Pere - Santa Caterina i la Ribera,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,0-EU-ES-08-13-001-019-01-002,41.3909477,2.1757132,False,https://www.idealista.com/inmueble/101149171/,"Charming loft in the heart of Barcelona.  Hidden in the heart of the Sant Pere district there is a passage that goes unnoticed by many visitors. The Sert passage was the road that crossed one of the most important textile factories in Barcelona, owned by the Sert family. What does not go unnoticed is the charming loft of 293m2 and 15 m2 terrace. It is suitable for lovers of high ceilings, iron beams and huge windows that let in a lot of natural light into all rooms. We went up in forklifts to the fourth and last floor of the building. Upon entering we find a large hall, which distributes access to the guest room with full bathroom, the American kitchen with stainless steel furniture that invites you to prepare all kinds of delicious meals, and in the center there is a spacious living room with fireplace, which gives access to the master bedroom with full bathroom and exit to the terrace.",False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/ab/55/ee/1111828766.jpg', 'tag': 'livingRoom'}]}","{'commercialName': 'Toll Wohnen Barcelona S.L.', 'phone1': {'phoneNumber': '936170913', 'formattedPhone': '936 17 09 13', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936170913', 'nationalNumber': True}, 'contactName': 'Toll Wohnen Barcelona', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/09/19/b6/toll-wohnen.gif', 'contactMethod': 'all', 'micrositeShortName': 'toll-wohnen'}",,8532.0,"{'hasSwimmingPool': False, 'hasTerrace': True, 'hasAirConditioning': False, 'hasBoxRoom': False, 'hasGarden': False}","{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Sant Pere - Santa Caterina i la Ribera, Barcelona', 'title': 'Penthouse'}",False,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,,True,,,,,,,,POINT (2.1757132 41.3909477)
11,92734746,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/58/fd/37/846828057.jpg,C250- FTM,2,2500000.0,flat,sale,160.0,False,4,2,Paseo de Gràcia,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,0-EU-ES-08-13-001-019-02-004,41.3956412,2.1632541,False,https://www.idealista.com/inmueble/92734746/,"Is it your dream to live on Passeig de Gràcia? You can buy this apartment,  renovate it, and get your dream home. It is a unique possibility to get the best apartment/Atico in Barcelona. It has a lot of light and a terrace with an amazing view.   Price: 2.500. 000 Contact for more info     .",False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/58/fd/37/846828057.jpg', 'tag': 'views'}]}","{'commercialName': 'Casamona (International Real Estate)', 'phone1': {'phoneNumber': '936176241', 'formattedPhone': '936 17 62 41', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936176241', 'nationalNumber': True}, 'contactName': 'Casamona', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/d4/e8/a0/casamona-real-estate.gif', 'contactMethod': 'all', 'micrositeShortName': 'casamona-real-estate'}",,15625.0,"{'hasTerrace': True, 'hasAirConditioning': False}",{'typology': 'flat'},"{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': 'Flat in Paseo de Gràcia'}",False,False,False,False,,False,False,False,False,False,False,,,,,,,,,,POINT (2.1632541 41.3956412)
12,101163509,,223077,0,2500000.0,flat,sale,270.0,True,5,5,subdistrict Pedralbes,Barcelona,Barcelona,Les Corts,es,Pedralbes,0-EU-ES-08-13-001-019-04-003,41.3896953,2.1130041,False,https://www.idealista.com/inmueble/101163509/,"PEDRALBES I praise the tranquility in the Pedralbes area. This exclusive property with three winds and totally exterior is located in an environment characterized by the quality of life of the residential area. This beautiful 270 m2 house, perfectly distributed, is a blank canvas to be redecorated by all lovers of the upper area of Barcelona. With a harmonic distribution, in it we find the well differentiated day and night areas. A spacious hall gives us access to the day area divided into three well-differentiated areas, all with spectacular views of the Barcelona coastline and with direct access to a wonderful terrace of about 30 m2. The fully exterior kitchen area and also with beautiful views, has a spacious office ideal for daily use. This area is completed by a single bedroom with its own bathroom and a huge ironing board or water area. In the night area there are four double bedrooms, all exterior and very bright, and three bathrooms and a toilet. The house is located in an elegant estate with a 24-hour security service and surrounded by large communal areas with a swimming pool, tennis court and a playground. It also includes four parking spaces and a spacious storage room. (The indicated RRP does not include taxes or writing expenses).",False,good,False,False,False,{},"{'commercialName': 'Living', 'phone1': {'phoneNumber': '931600045', 'formattedPhone': '931 60 00 45', 'prefix': '34', 'phoneNumberForMobileDialing': '+34931600045', 'nationalNumber': True}, 'contactName': 'Living', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/a9/4a/7b/livingbarcelona.gif', 'contactMethod': 'all', 'micrositeShortName': 'livingbarcelona'}",,9259.0,"{'hasSwimmingPool': True, 'hasTerrace': True, 'hasAirConditioning': True, 'hasBoxRoom': True, 'hasGarden': True}",{'typology': 'flat'},"{'subtitle': 'Pedralbes, Barcelona', 'title': 'Flat'}",False,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,6,True,,,,,,,,POINT (2.1130041 41.3896953)
13,101497098,https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/f3/78/f2/1123942157.jpg,VB2305062,44,2480000.0,duplex,sale,330.0,True,4,4,Calle de l'Abadessa Olzet,Barcelona,Barcelona,Les Corts,es,Pedralbes,0-EU-ES-08-13-001-019-04-003,41.3915766,2.1152723,False,https://www.idealista.com/inmueble/101497098/,"For sale refurbished duplex with private garden and communal pool  This fantastic duplex recently renovated with communal garden, swimming pool and gym, has three magnificent suites, a private garden with porch and barbecue very enjoyable, thanks to its southeast orientation.  Accessing from the hall of the house, we immediately perceive the spaciousness of the spaces and the penetrating luminosity that supplies it from its large windows. The living room and dining room, in two rooms, are large and warm, thanks to its wood finishes in the library, furniture and solid parquet. It has a practical bar and a corner, currently enabled for teleworking. The dining room has access to a wide terrace for the delight of those who live in this formidable apartment. The kitchen, fully equipped with all appliances, including a wine cellar, is spacious and also very bright, being exterior. The day area is completed by an ironing room, as well as a pantry and laundry area. There is also a guest toilet that could be used to convert it into a maid's room.  The night area is composed of a resplendent master suite, located on the upper floor overlooking the private garden, has a large dressing room with fitted closets and a large bathroom. The other two suites, located on the lower floor and accessed by a staircase, are a double with bathroom, bathtub and shower and a single with shower. Both bedrooms are dominated by large windows. Completing the rest area, a fourth double bedroom with access to the garden.  This inspiring, easy to maintain and with abundant vegetation, has an area covered by a porch and a pergola with a sliding awning and is arranged with garden furniture to enjoy relaxing moments or barbecues with friends and family.  Concludes this fantastic home with a large communal garden area and a swimming pool, plus an easy gym. Also included are two parking spaces in the same building and a storage room.  The property has a concierge, was built in 1979 and is located in the upper part of the city, in the neighborhood of Pedralbes, the most exclusive residential area and one of the most elegant in Barcelona. Surrounded by nature, it also concentrates the most prestigious international educational activity and is home to the most distinguished sports and social clubs. Its proximity to Sarriá makes possible the use of its numerous and traditional stores, restaurants and services, to those who live in this privileged environment.  Can you imagine living here, contact us and let's talk!",True,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.com/blur/WEB_LISTING-M/0/id.pro.es.image.master/f3/78/f2/1123942157.jpg', 'tag': 'details'}]}","{'commercialName': 'aProperties Real Estate Barcelona', 'phone1': {'phoneNumber': '936174047', 'formattedPhone': '936 17 40 47', 'prefix': '34', 'phoneNumberForMobileDialing': '+34936174047', 'nationalNumber': True}, 'contactName': 'aProperties Real Estate Barcelona ', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.com/9a/02/df/apropertiesrealestate.gif', 'contactMethod': 'all', 'micrositeShortName': 'apropertiesrealestate'}","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7515.0,"{'hasSwimmingPool': True, 'hasTerrace': True, 'hasAirConditioning': True, 'hasBoxRoom': True, 'hasGarden': True}","{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Pedralbes, Barcelona', 'title': ""Duplex in Calle de l'Abadessa Olzet""}",True,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,False,False,False,False,1,True,,,,,,,,POINT (2.1152723 41.3915766)
